'y-axis saved as y
'x,PDC_LDFZ_20201113_1_217_2_(PBF1_20201110)-4hr-PbTiO3-second-cut-of-grown-crystal.raw,Ycalc,Diff
20.9528712,4839,4768.97333,70.0266663
20.9700064,4734,4771.70097,-37.7009672
20.9871416,4828,4775.13696,52.8630379
21.0042768,4652,4779.41152,-127.411517
21.021412,4891,4784.68587,106.314127
21.0385472,4801,4791.16168,9.83832264
21.0556824,4850,4799.09381,50.9061856
21.0728176,4978,4808.80829,169.191712
21.0899528,4900,4820.72754,79.2724561
21.107088,4943,4835.40701,107.592985
21.1242232,4941,4853.58899,87.4110116
21.1413584,5069,4876.28388,192.71612
21.1584936,5013,4904.89617,108.10383
21.1756288,5035,4941.42554,93.574462
21.192764,5287,4988.79945,298.200545
21.2098992,5316,5051.44572,264.554285
21.2270344,5438,5136.32539,301.674611
21.2441696,5672,5254.90288,417.097124
21.2613048,6043,5427.15612,615.843879
21.27844,6389,5690.30035,698.699651
21.2955752,7117,6118.3162,998.683798
21.3127104,8207,6859.05672,1347.94328
21.3298456,9360,8147.74711,1212.25289
21.3469808,10908,10149.7692,758.230793
21.364116,12163,12612.7481,-449.748098
21.3812512,12686,14205.1057,-1519.10575
21.3983864,12056,13482.8685,-1426.86846
21.4155216,11531,12096.2271,-565.227082
21.4326568,10768,11159.0622,-391.062238
21.449792,9560,9705.25774,-145.25774
21.4669272,8168,7947.7538,220.246205
21.4840624,7366,6715.06481,650.935192
21.5011976,6827,6009.25791,817.742088
21.5183328,6320,5599.89497,720.105026
21.535468,5892,5345.54376,546.456244
21.5526032,5542,5176.64805,365.351946
21.5697384,5283,5058.28728,224.712722
21.5868736,5212,4971.70539,240.294608
21.6040088,5243,4906.12763,336.872368
21.621144,5076,4855.00432,220.995683
21.6382792,4977,4814.16441,162.835594
21.6554144,4850,4780.84657,69.1534271
21.6725496,4768,4753.16192,14.8380789
21.6896848,4711,4729.78176,-18.7817553
21.70682,4797,4709.74868,87.2513246
21.7239552,4685,4692.35822,-7.35822474
21.7410904,4670,4677.08245,-7.08244856
21.7582256,4623,4663.51919,-40.5191859
21.7753608,4645,4651.35763,-6.35762657
21.792496,4630,4640.35442,-10.35442
21.8096312,4483,4630.40733,-147.407332
21.8267664,4372,4622.06175,-250.061753
21.8439016,4656,4616.09368,39.9063166
21.8610368,4509,4615.90857,-106.90857
21.878172,4545,4612.49617,-67.4961691
21.8953072,4621,4606.14941,14.850594
21.9124424,4597,4600.11363,-3.11362823
21.9295776,4636,4594.43896,41.5610391
21.9467128,4529,4589.08724,-60.0872397
21.963848,4452,4584.02677,-132.026768
21.9809832,4519,4579.23127,-60.2312683
21.9981184,4528,4574.67905,-46.6790526
22.0152536,4522,4570.35237,-48.3523714
22.0323888,4578,4566.2369,11.7631014
22.049524,4444,4562.32133,-118.321331
22.0666592,4431,4558.59708,-127.597081
22.0837944,4568,4555.03093,12.9690683
22.1009296,4438,4551.32072,-113.320722
22.1180648,4488,4547.10385,-59.1038486
22.1352,4489,4541.9989,-52.9989027
22.1523352,4560,4537.34633,22.6536675
22.1694704,4530,4541.05285,-11.0528532
22.1866056,4495,4544.92622,-49.9262228
22.2037408,4461,4544.21024,-83.2102436
22.220876,4572,4543.40863,28.5913743
22.2380112,4555,4542.89216,12.1078444
22.2551464,4474,4542.69008,-68.6900827
22.2722816,4452,4542.8255,-90.8255019
22.2894168,4588,4543.10792,44.8920788
22.306552,4522,4543.16673,-21.1667254
22.3236872,4551,4542.39285,8.60714579
22.3408224,4412,4539.81417,-127.814175
22.3579576,4525,4541.75477,-16.7547694
22.3750928,4459,4545.44736,-86.4473617
22.392228,4502,4549.97385,-47.9738464
22.4093632,4489,4555.4714,-66.4713991
22.4264984,4567,4562.10895,4.89104962
22.4436336,4620,4570.09373,49.9062726
22.4607688,4716,4579.6822,136.3178
22.477904,4649,4591.19487,57.8051283
22.4950392,4697,4605.03654,91.9634605
22.5121744,4676,4621.72448,54.2755225
22.5293096,4814,4641.9283,172.071704
22.5464448,4695,4666.52737,28.4726289
22.56358,4841,4696.69533,144.304671
22.5807152,4820,4734.02722,85.9727784
22.5978504,4734,4780.73605,-46.7360505
22.6149856,4706,4839.96561,-133.965612
22.6321208,4851,4916.30569,-65.3056943
22.649256,4896,5016.67441,-120.674412
22.6663912,5150,5151.89963,-1.89963319
22.6835264,5215,5339.70925,-124.709253
22.7006616,5516,5610.75219,-94.7521945
22.7177968,6108,6021.54997,86.4500308
22.734932,6713,6683.4367,29.563297
22.7520672,7999,7820.76559,178.234413
22.7692024,10100,9815.00853,284.991468
22.7863376,13037,12977.1596,59.8403564
22.8034728,16311,16884.589,-573.589034
22.820608,19116,19311.5069,-195.506871
22.8377432,19334,18017.1982,1316.80179
22.8548784,16700,15819.6322,880.367756
22.8720136,14632,14647.7946,-15.7945647
22.8891488,12860,12814.7269,45.2731428
22.906284,10412,10083.8753,328.12473
22.9234192,7847,7969.07061,-122.070606
22.9405544,6541,6729.00684,-188.006837
22.9576896,5645,6014.00783,-369.007831
22.9748248,5243,5575.22334,-332.223343
22.99196,5052,5287.34248,-235.342482
23.0090952,4967,5087.7114,-120.711404
23.0262304,4814,4943.04241,-129.042407
23.0433656,4680,4834.41637,-154.416373
23.0605008,4748,4750.43648,-2.43647686
23.077636,4650,4683.89959,-33.8995906
23.0947712,4569,4630.06738,-61.0673792
23.1119064,4618,4585.716,32.2840034
23.1290416,4482,4548.58809,-66.588085
23.1461768,4471,4517.06346,-46.06346
23.163312,4373,4489.95401,-116.95401
23.1804472,4394,4466.37192,-72.3719157
23.1975824,4402,4445.64262,-43.642623
23.2147176,4372,4427.24598,-55.2459768
23.2318528,4306,4410.77553,-104.775527
23.248988,4320,4395.90986,-75.9098596
23.2661232,4319,4382.39204,-63.3920402
23.2832584,4318,4370.01465,-52.0146487
23.3003936,4285,4358.60872,-73.6087237
23.3175288,4222,4348.03549,-126.035491
23.334664,4305,4338.1801,-33.1800992
23.3517992,4287,4328.94683,-41.946828
23.3689344,4332,4320.25538,11.7446226
23.3860696,4233,4312.03798,-79.0379762
23.4032048,4185,4304.2371,-119.237103
23.42034,4327,4296.80368,30.1963227
23.4374752,4298,4289.69562,8.30438488
23.4546104,4367,4282.87666,84.1233374
23.4717456,4302,4276.31545,25.6845472
23.4888808,4140,4269.98473,-129.984735
23.506016,4160,4263.86074,-103.860743
23.5231512,4225,4257.92267,-32.9226733
23.5402864,4239,4252.13773,-13.1377284
23.5574216,4221,4246.07955,-25.0795548
23.5745568,4202,4238.95766,-36.9576643
23.591692,4196,4229.14188,-33.1418841
23.6088272,4280,4217.44735,62.5526468
23.6259624,4244,4212.13449,31.8655123
23.6430976,4095,4207.6702,-112.670197
23.6602328,4282,4203.25481,78.7451868
23.677368,4307,4198.88432,108.115683
23.6945032,4191,4194.55508,-3.55507792
23.7116384,4130,4190.26381,-60.2638149
23.7287736,4173,4186.00465,-13.0046487
23.7459088,4117,4181.49075,-64.4907543
23.763044,4152,4175.93746,-23.9374642
23.7801792,4202,4168.19967,33.8003272
23.7973144,4090,4156.57633,-66.5763269
23.8144496,4126,4151.48799,-25.4879928
23.8315848,4178,4147.85051,30.1494926
23.84872,4105,4144.21091,-39.210907
23.8658552,4045,4140.56916,-95.56916
23.8829904,4113,4136.9253,-23.9252953
23.9001256,4176,4133.27934,42.7206584
23.9172608,4071,4129.63133,-58.6313278
23.934396,4106,4125.98128,-19.9812824
23.9515312,4109,4122.32923,-13.3292338
23.9686664,4106,4118.67521,-12.6752106
23.9858016,4113,4115.01924,-2.01924108
24.0029368,4152,4111.36135,40.6386465
24.020072,4103,4107.70158,-4.7015759
24.0372072,4063,4104.03994,-41.0399365
24.0543424,4040,4100.37646,-60.3764631
24.0714776,4061,4096.71118,-35.7111838
24.0886128,4137,4093.04413,43.9558738
24.105748,4192,4089.37532,102.624682
24.1228832,4152,4085.70479,66.2952128
24.1400184,4055,4082.03256,-27.0325608
24.1571536,4036,4078.35867,-42.3586665
24.1742888,4041,4074.68313,-33.6831316
24.191424,3990,4071.00598,-81.0059834
24.2085592,4073,4067.32725,5.67275101
24.2256944,4051,4063.64696,-12.6469555
24.2428296,3933,4059.96513,-126.96513
24.2599648,4070,4056.2818,13.7182008
24.2771,4111,4052.59699,58.4030099
24.2942352,4014,4048.91073,-34.9107293
24.3113704,4116,4045.22304,70.7769564
24.3285056,4072,4041.53396,30.4660407
24.3456408,3980,4037.8435,-57.8435031
24.362776,3966,4034.1517,-68.1517013
24.3799112,3984,4030.45858,-46.4585802
24.3970464,4117,4026.76417,90.235834
24.4141816,3919,4023.06848,-104.068485
24.4313168,4013,4019.37156,-6.3715626
24.448452,4044,4015.67343,28.3265746
24.4655872,4059,4011.9741,47.025901
24.4827224,4023,4008.27361,14.7263908
24.4998576,4071,4004.57198,66.4280183
24.5169928,4015,4000.86924,14.1307579
24.534128,3939,3997.16542,-58.1654159
24.5512632,3938,3993.46053,-55.4605286
24.5683984,4029,3989.75461,39.2453947
24.5855336,3933,3986.04767,-53.0476715
24.6026688,4021,3982.33975,38.6602477
24.619804,3992,3978.63087,13.3691272
24.6369392,3844,3974.92106,-130.921058
24.6540744,4032,3971.21033,60.7896674
24.6712096,3875,3967.49872,-92.4987218
24.6883448,4034,3963.78625,70.21375
24.70548,4042,3960.07294,81.9270578
24.7226152,4049,3956.35882,92.6411773
24.7397504,3824,3952.64392,-128.643916
24.7568856,3959,3948.92825,10.0717532
24.7740208,3972,3945.21184,26.7881609
24.791156,3857,3941.49472,-84.4947173
24.8082912,3998,3937.77691,60.2230945
24.8254264,4017,3934.05843,82.9415722
24.8425616,4013,3930.33931,82.6606919
24.8596968,4003,3926.61957,76.3804295
24.876832,3929,3922.89924,6.10076131
24.8939672,3882,3919.17834,-37.1783364
24.9111024,3819,3915.45689,-96.4568874
24.9282376,3883,3911.73492,-28.7349151
24.9453728,3876,3908.01244,-32.0124432
24.962508,3926,3904.28949,21.7105051
24.9796432,3852,3900.56609,-48.5660937
24.9967784,3805,3896.84226,-91.8422627
25.0139136,3922,3893.11803,28.8819748
25.0310488,3849,3889.3934,-40.3934042
25.048184,3915,3885.66842,29.3315773
25.0653192,3948,3881.9431,66.0568963
25.0824544,3921,3878.21747,42.78253
25.0995896,3964,3874.49154,89.5084557
25.1167248,3948,3870.76535,77.2346506
25.13386,3858,3867.03891,-9.03890777
25.1509952,3890,3863.31224,26.687758
25.1681304,3926,3859.58537,66.4146255
25.1852656,3828,3855.85833,-27.8583276
25.2024008,3890,3852.13112,37.8688763
25.219536,3817,3848.40378,-31.4037849
25.2366712,3856,3844.67633,11.3236667
25.2538064,3942,3840.94879,101.051209
25.2709416,3812,3837.22118,-25.2211798
25.2880768,3868,3833.49352,34.5064782
25.305212,3906,3829.76584,76.2341613
25.3223472,3820,3826.03815,-6.03815216
25.3394824,3977,3822.31048,154.689516
25.3566176,3877,3818.58286,58.4171445
25.3737528,3837,3814.85529,22.1447116
25.390888,3723,3811.1278,-88.1278039
25.4080232,3900,3807.40042,92.5995764
25.4251584,3822,3803.67317,18.3268315
25.4422936,3786,3799.94606,-13.9460598
25.4594288,3951,3796.21912,154.780881
25.476564,3787,3792.49237,-5.49236616
25.4936992,3749,3788.76582,-39.7658231
25.5108344,3634,3785.03951,-151.03951
25.5279696,3746,3781.31345,-35.3134489
25.5451048,3741,3777.58766,-36.5876592
25.56224,3875,3773.86216,101.137838
25.5793752,3616,3770.13698,-154.136978
25.5965104,3794,3766.41213,27.587873
25.6136456,3825,3762.68763,62.3123698
25.6307808,3696,3758.96351,-62.9635076
25.647916,3762,3755.23978,6.76022057
25.6650512,3669,3751.51647,-82.5164659
25.6821864,3739,3747.79359,-8.79358713
25.6993216,3733,3744.07116,-11.0711631
25.7164568,3615,3740.34921,-125.349214
25.733592,3746,3736.62776,9.3722411
25.7507272,3714,3732.90682,-18.9068184
25.7678624,3762,3729.18641,32.813588
25.7849976,3774,3725.46656,48.5334407
25.8021328,3658,3721.74728,-63.7472798
25.819268,3730,3718.02859,11.9714069
25.8364032,3694,3714.31052,-20.3105186
25.8535384,3701,3710.59308,-9.59307552
25.8706736,3744,3706.87628,37.1237167
25.8878088,3632,3703.16016,-71.160161
25.904944,3688,3699.44473,-11.4447278
25.9220792,3714,3695.73,18.2699973
25.9392144,3713,3692.016,20.9839953
25.9563496,3668,3688.30275,-20.3027528
25.9734848,3693,3684.59027,8.40973434
25.99062,3757,3680.87856,76.1214379
26.0077552,3671,3677.16766,-6.16766082
26.0248904,3701,3673.45758,27.5424196
26.0420256,3683,3669.74834,13.2516606
26.0591608,3688,3666.03996,21.9600438
26.076296,3694,3662.33245,31.6675508
26.0934312,3709,3658.62584,50.3741632
26.1105664,3638,3654.92014,-16.9201372
26.1277016,3594,3651.21537,-57.2153686
26.1448368,3613,3647.51155,-34.511549
26.161972,3662,3643.8087,18.1913035
26.1791072,3540,3640.10683,-100.106829
26.1962424,3542,3636.40596,-94.4059646
26.2133776,3463,3632.70612,-169.706121
26.2305128,3647,3629.00732,17.9926845
26.247648,3595,3625.30957,-30.3095664
26.2647832,3634,3621.61289,12.387109
26.2819184,3689,3617.91731,71.0826931
26.2990536,3555,3614.22283,-59.2228315
26.3161888,3591,3610.52948,-19.5294822
26.333324,3622,3606.83728,15.1627237
26.3504592,3552,3603.14623,-51.1462312
26.3675944,3498,3599.45636,-101.456364
26.3847296,3615,3595.76769,19.2323085
26.4018648,3524,3592.08023,-68.0802311
26.419,3643,3588.394,54.6060003
26.4361352,3598,3584.70901,13.2909859
26.4532704,3634,3581.02529,52.9747087
26.4704056,3626,3577.34285,48.6571522
26.4875408,3570,3573.6617,-3.66170053
26.504676,3564,3569.98187,-5.98186598
26.5218112,3486,3566.30336,-80.3033607
26.5389464,3525,3562.6262,-37.6262013
26.5560816,3531,3558.9504,-27.950404
26.5732168,3546,3555.27599,-9.27598527
26.590352,3602,3551.60296,50.3970386
26.6074872,3403,3547.93135,-144.931349
26.6246224,3525,3544.26116,-19.2611628
26.6417576,3456,3540.59242,-84.5924204
26.6588928,3501,3536.92514,-35.9251372
26.676028,3606,3533.25933,72.7406708
26.6931632,3547,3529.59501,17.4049878
26.7102984,3481,3525.9322,-44.9322021
26.7274336,3551,3522.27091,28.7290853
26.7445688,3418,3518.61117,-100.611165
26.761704,3443,3514.95297,-71.9529702
26.7788392,3447,3511.29634,-64.2963443
26.7959744,3512,3507.6413,4.35869671
26.8131096,3431,3503.98786,-72.9878626
26.8302448,3546,3500.33604,45.6639625
26.84738,3449,3496.68584,-47.6858433
26.8645152,3421,3493.0373,-72.0372952
26.8816504,3510,3489.39041,20.6095916
26.8987856,3456,3485.7452,-29.7451979
26.9159208,3555,3482.10168,72.8983213
26.933056,3528,3478.45987,49.5401342
26.9501912,3505,3474.81977,30.1802259
26.9673264,3479,3471.18142,7.81858167
26.9844616,3492,3467.54481,24.4551867
27.0015968,3370,3463.90997,-93.9099736
27.018732,3405,3460.27691,-55.276914
27.0358672,3359,3456.64565,-97.645649
27.0530024,3362,3453.01619,-91.016193
27.0701376,3503,3449.38856,53.6114395
27.0872728,3477,3445.76277,31.2372341
27.104408,3458,3442.13882,15.8611766
27.1215432,3419,3438.51675,-19.5167473
27.1386784,3356,3434.89655,-78.8965518
27.1558136,3416,3431.27825,-15.278251
27.1729488,3364,3427.66186,-63.6618589
27.190084,3331,3424.04739,-93.0473894
27.2072192,3290,3420.43486,-130.434857
27.2243544,3361,3416.82427,-55.8242743
27.2414896,3403,3413.21566,-10.2156562
27.2586248,3426,3409.60902,16.3909839
27.27576,3315,3406.00437,-91.0043677
27.2928952,3293,3402.40172,-109.401725
27.3100304,3551,3398.8011,152.1989
27.3271656,3294,3395.20251,-101.202508
27.3443008,3383,3391.60596,-8.60596182
27.361436,3418,3388.01147,29.9885255
27.3785712,3356,3384.41906,-28.4190596
27.3957064,3361,3380.82873,-19.8287303
27.4128416,3503,3377.2405,125.7595
27.4299768,3579,3373.65438,205.345619
27.447112,3695,3370.07039,324.929613
27.4642472,3470,3366.48853,103.511468
27.4813824,3535,3362.90883,172.091173
27.4985176,3574,3359.33129,214.668715
27.5156528,3441,3355.75592,85.2440793
27.532788,3537,3352.18275,184.817255
27.5499232,3347,3348.61177,-1.61177182
27.5670584,3467,3345.04301,121.956987
27.5841936,3252,3341.47648,-89.4764812
27.6013288,3351,3337.91219,13.0878108
27.618464,3250,3334.35015,-84.3501492
27.6355992,3317,3330.79037,-13.7903738
27.6527344,3338,3327.23288,10.7671249
27.6698696,3330,3323.67767,6.3223344
27.6870048,3264,3320.12476,-56.1247574
27.70414,3278,3316.57416,-38.5741626
27.7212752,3259,3313.02589,-54.0258934
27.7384104,3215,3309.47996,-94.4799618
27.7555456,3232,3305.93638,-73.9363797
27.7726808,3251,3302.39516,-51.3951591
27.789816,3219,3298.85631,-79.8563118
27.8069512,3167,3295.31985,-128.31985
27.8240864,3293,3291.78578,1.21421561
27.8412216,3358,3288.25413,69.7458723
27.8583568,3336,3284.72489,51.2751088
27.875492,3370,3281.19809,88.8019136
27.8926272,3256,3277.67372,-21.6737249
27.9097624,3318,3274.15182,43.8481819
27.9268976,3155,3270.63238,-115.632377
27.9440328,3277,3267.11541,9.88458581
27.961168,3241,3263.60094,-22.6009397
27.9783032,3314,3260.08897,53.9110348
27.9954384,3142,3256.5795,-114.579502
28.0125736,3192,3253.07256,-61.0725606
28.0297088,3299,3249.56815,49.4318472
28.046844,3181,3246.06629,-65.0662892
28.0639792,3170,3242.56698,-72.5669809
28.0811144,3163,3239.07024,-76.0702388
28.0982496,3100,3235.57607,-135.576074
28.1153848,3121,3232.0845,-111.084496
28.13252,3151,3228.59552,-77.5955171
28.1496552,3225,3225.10915,-0.109147157
28.1667904,3148,3221.6254,-73.625397
28.1839256,3252,3218.14428,33.8557229
28.2010608,3104,3214.6658,-110.665798
28.218196,3269,3211.18997,57.8100298
28.2353312,3213,3207.7168,5.28319604
28.2524664,3272,3204.24631,67.7536903
28.2696016,3236,3200.7785,35.2215024
28.2867368,3108,3197.31338,-89.3133781
28.303872,3226,3193.85096,32.1490389
28.3210072,3322,3190.39126,131.608743
28.3381424,3355,3186.93428,168.065724
28.3552776,3345,3183.48003,161.519973
28.3724128,3367,3180.02852,186.971479
28.389548,3197,3176.57977,20.4202318
28.4066832,3312,3173.13378,138.866222
28.4238184,3165,3169.69056,-4.69055941
28.4409536,3205,3166.25012,38.7498767
28.4580888,3053,3162.81248,-109.812479
28.475224,3053,3159.37764,-106.377636
28.4923592,3049,3155.9456,-106.945604
28.5094944,3054,3152.51639,-98.5163924
28.5266296,3060,3149.09001,-89.0900109
28.5437648,3213,3145.66647,67.3335312
28.5609,3054,3142.24578,-88.2457755
28.5780352,3180,3138.82794,41.1720597
28.5951704,3070,3135.41297,-65.4129725
28.6123056,3064,3132.00088,-68.0008813
28.6294408,3096,3128.59168,-32.5916758
28.646576,3140,3125.18537,14.8146347
28.6637112,3108,3121.78196,-13.7819586
28.6808464,2996,3118.38146,-122.381465
28.6979816,2999,3114.98389,-115.983893
28.7151168,3075,3111.58925,-36.5892523
28.732252,3020,3108.19755,-88.197551
28.7493872,3002,3104.8088,-102.808798
28.7665224,3054,3101.423,-47.4230027
28.7836576,3049,3098.04017,-49.0401731
28.8007928,3050,3094.66032,-44.6603181
28.817928,3064,3091.28345,-27.2834463
28.8350632,3069,3087.90957,-18.9095663
28.8521984,3057,3084.53869,-27.5386866
28.8693336,3049,3081.17082,-32.1708156
28.8864688,3107,3077.80596,29.1940383
28.903604,3075,3074.44413,0.555866728
28.9207392,3082,3071.08534,10.9146614
28.9378744,3063,3067.72959,-4.72958607
28.9550096,3053,3064.37688,-11.3768837
28.9721448,3236,3061.02724,174.97276
28.98928,2965,3057.68066,-92.6806624
29.0064152,3079,3054.33716,24.6628404
29.0235504,2996,3050.99674,-54.9967394
29.0406856,2934,3047.65941,-113.65941
29.0578208,3060,3044.32518,15.6748215
29.074956,3009,3040.99405,-31.9940536
29.0920912,2994,3037.66604,-43.6660428
29.1092264,3018,3034.34115,-16.341154
29.1263616,3032,3031.01939,0.980605244
29.1434968,2942,3027.70077,-85.7007729
29.160632,3027,3024.3853,2.61470411
29.1777672,2937,3021.07297,-84.0729714
29.1949024,3052,3017.76381,34.236193
29.2120376,2963,3014.45781,-51.4578101
29.2291728,3071,3011.15499,59.8450118
29.246308,3042,3007.85535,34.1446515
29.2634432,3127,3004.5589,122.441101
29.2805784,3148,3001.26565,146.734354
29.2977136,3002,2997.9756,4.02440304
29.3148488,3133,2994.68876,138.31124
29.331984,2981,2991.40514,-10.4051409
29.3491192,2902,2988.12475,-86.1247479
29.3662544,2894,2984.84759,-90.8475876
29.3833896,2893,2981.57367,-88.5736671
29.4005248,2864,2978.30299,-114.302993
29.41766,2973,2975.03557,-2.0355731
29.4347952,2930,2971.77141,-41.7714135
29.4519304,2853,2968.51052,-115.510521
29.4690656,2776,2965.2529,-189.252903
29.4862008,2887,2961.99857,-74.9985658
29.503336,2900,2958.74752,-58.7475162
29.5204712,2952,2955.49976,-3.49976073
29.5376064,2835,2952.25531,-117.255306
29.5547416,2937,2949.01416,-12.0141589
29.5718768,2905,2945.77633,-40.7763256
29.589012,2990,2942.54181,47.4581873
29.6061472,2896,2939.31063,-43.3106266
29.6232824,2905,2936.08277,-31.0827736
29.6404176,2916,2932.85826,-16.8582602
29.6575528,2850,2929.63709,-79.6370926
29.674688,2844,2926.41928,-82.419277
29.6918232,2882,2923.20482,-41.2048197
29.7089584,2983,2919.99373,63.0062731
29.7260936,2889,2916.786,-27.7860045
29.7432288,2968,2913.58166,54.4183412
29.760364,2842,2910.3807,-68.3806958
29.7774992,2931,2907.18312,23.8168787
29.7946344,2974,2903.98894,70.0110586
29.8117696,2915,2900.79816,14.201838
29.8289048,2896,2897.61079,-1.61078896
29.84604,2864,2894.42683,-30.426828
29.8631752,2913,2891.24628,21.753715
29.8803104,2790,2888.06917,-98.0691656
29.8974456,2877,2884.89548,-7.89547555
29.9145808,2922,2881.72522,40.2747795
29.931716,2797,2878.55841,-81.5584059
29.9488512,2852,2875.39504,-23.3950375
29.9659864,2835,2872.23512,-37.2351208
29.9831216,2801,2869.07866,-68.0786611
30.0002568,2829,2865.92566,-36.925664
30.017392,2736,2862.77613,-126.776135
30.0345272,2863,2859.63008,3.36992098
30.0516624,2845,2856.4875,-11.4875018
30.0687976,2888,2853.34841,34.6515916
30.0859328,2854,2850.2128,3.78719596
30.103068,2884,2847.08069,36.919306
30.1202032,2825,2843.95208,-18.9520834
30.1373384,2758,2840.82698,-82.8269773
30.1544736,2829,2837.70538,-8.70538073
30.1716088,2748,2834.5873,-86.5872988
30.188744,2818,2831.47274,-13.4727364
30.2058792,2880,2828.3617,51.6383014
30.2230144,2879,2825.25419,53.7458098
30.2401496,2811,2822.15022,-11.150216
30.2572848,2839,2819.04978,19.950219
30.27442,2789,2815.95289,-26.9528898
30.2915552,2812,2812.85955,-0.859547247
30.3086904,2897,2809.76976,87.230242
30.3258256,2941,2806.68353,134.316473
30.3429608,2985,2803.60086,181.399142
30.360096,3166,2801.25125,364.748747
30.3772312,3124,2810.10815,313.891846
30.3943664,3162,2861.09506,300.904937
30.4115016,3081,2896.13109,184.86891
30.4286368,3197,2896.69265,300.307352
30.445772,3124,2897.33365,226.666346
30.4629072,3112,2898.17106,213.828941
30.4800424,3078,2899.21849,178.781512
30.4971776,3154,2900.49079,253.50921
30.5143128,3121,2902.00417,218.995829
30.531448,3054,2903.77635,150.223651
30.5485832,3232,2905.82672,326.173279
30.5657184,3227,2908.17656,318.823435
30.5828536,3108,2910.84926,197.150743
30.5999888,3057,2913.87053,143.129473
30.617124,3078,2917.26875,160.731253
30.6342592,3125,2921.07527,203.924731
30.6513944,3041,2925.3248,115.675199
30.6685296,3126,2930.05585,195.94415
30.6856648,3145,2935.31124,209.688763
30.7028,3004,2941.13868,62.861318
30.7199352,3176,2949.33122,226.668776
30.7370704,3115,2972.58801,142.411988
30.7542056,3093,3045.81723,47.1827746
30.7713408,3178,3078.38417,99.6158272
30.788476,3114,3092.95103,21.0489677
30.8056112,3199,3108.87639,90.1236125
30.8227464,3189,3126.30388,62.6961221
30.8398816,3181,3145.39648,35.6035192
30.8570168,3142,3166.34,-24.3399976
30.874152,3182,3189.34701,-7.34700835
30.8912872,3254,3214.66165,39.3383495
30.9084224,3257,3242.56543,14.4345747
30.9255576,3344,3273.38429,70.6157077
30.9426928,3344,3307.49739,36.502609
30.959828,3383,3345.34783,37.6521703
30.9769632,3435,3387.45612,47.5438763
30.9940984,3511,3434.43705,76.5629467
31.0112336,3526,3487.02098,38.979021
31.0283688,3604,3546.08101,57.9189885
31.045504,3788,3612.66796,175.332042
31.0626392,3859,3688.0557,170.944301
31.0797744,4074,3773.80072,300.199278
31.0969096,4204,3871.8211,332.178896
31.1140448,4484,3984.50257,499.497426
31.13118,4641,4114.84283,526.157169
31.1483152,4807,4266.65078,540.34922
31.1654504,4936,4444.82596,491.174038
31.1825856,5105,4655.75738,449.242624
31.1997208,5335,4907.9038,427.096202
31.216856,5718,5212.65656,505.343445
31.2339912,6078,5585.65342,492.346579
31.2511264,6302,6048.83422,253.165779
31.2682616,6997,6633.75629,363.243707
